,lr,train_loss,val_loss,top1_acc,top5_acc
46,0.00018280335791817726,1.9279831278492028,2.6582745759966286,0.4172867753421609,0.6931305288194058
47,0.00016422052257649073,1.9095302023441936,2.600852695093202,0.4228929634472016,0.6963826221208409
48,0.00014644660940672623,1.8773475714438093,2.641572745507985,0.4262580672081897,0.6993921775898517
49,0.0001295244373225205,1.8587930967957353,2.6394505214890773,0.4261076763658617,0.6997842369533769
50,0.00011349477331863146,1.8310710899197948,2.67852224388191,0.4238857168688105,0.695990562757317
51,9.839623425967754e-05,1.811523975849762,2.6032835989477525,0.43436961027039056,0.708718148436631
52,8.426519384872729e-05,1.7849978497788488,2.5784688226914283,0.44034960220318237,0.7114842967619897
53,7.113569499986396e-05,1.763808597904772,2.61324430638523,0.43683584622232113,0.7084564857572049
54,5.90393678258225e-05,1.7485240080445121,2.6167207598401023,0.4358830811171692,0.7100638422165353
55,4.8005353438278304e-05,1.7328392970119335,2.603657402490314,0.43823804523200177,0.7098769403026589
56,3.806023374435661e-05,1.7193761923172721,2.581014472902105,0.44119109547123625,0.7107366891064869
57,2.9227967408489637e-05,1.7051069442273405,2.580921035063894,0.44481699260042284,0.7128291212306662
58,2.1529832133895576e-05,1.691532021905946,2.5949666002435525,0.4415275189162123,0.7139322771781463
59,1.4984373402728004e-05,1.6840772980611856,2.5858185614980567,0.4455272198731501,0.7155022532547012
60,9.607359798384779e-06,1.6778268423718476,2.5816781908701483,0.4453776983420496,0.7167549307332812
61,5.41174501760949e-06,1.6699033985904181,2.5764159226531613,0.44704069071992875,0.7174460331590075
62,2.4076366639015896e-06,1.6712641843073492,2.5792412064862607,0.44601316484922665,0.7173903972404587
63,6.022718974137971e-07,1.665303083220151,2.5750218350351153,0.4463122079114276,0.7179137225993099
